CODCNSLDD,CODIGO,SEEKVIV,CODVIV,CICLO
11145  1000730000000007,156,11145  1156,000000045439,1
11145  1000730000000007,159,11145  1159,000000045440,1
11145  1000730000000007,174,11145  1174,000000045441,1
11145  1000730000000007,178,11145  1178,000000045442,1
11145  1000730000000007,183,11145  1183,000000045443,1
11152  1000430000000008,18,11152  118,000000045453,1
1115   2000290000000049,12,1115   212,000000045859,2
1115   2000290000000049,35,1115   235,000000045860,2
1115   2000290000000049,110,1115   2110,000000045861,2
1115   2000290000000049,149,1115   2149,000000045862,2
1115   2000290000000049,150,1115   2150,000000045863,2
1115   2000290000000049,152,1115   2152,000000045864,2
1115   2000290000000049,153,1115   2153,000000045865,2
1115   2000290000000049,155,1115   2155,000000045866,2
1115   2000290000000049,156,1115   2156,000000045867,2
1115   2000290000000049,157,1115   2157,000000045868,2
1115   2000290000000049,159,1115   2159,000000045869,2
1115   2000290000000049,161,1115   2161,000000045870,2
1115   2000290000000049,164,1115   2164,000000045871,2
1115   2000290000000049,165,1115   2165,000000045872,2
1115   2000290000000049,168,1115   2168,000000045873,2
1115   2000290000000049,172,1115   2172,000000045874,2
1115   2000290000000049,175,1115   2175,000000045875,2
1115   2000290000000049,177,1115   2177,000000045876,2
1115   2000290000000049,180,1115   2180,000000045877,2
1115   2000290000000049,181,1115   2181,000000045878,2
1115   2000290000000049,185,1115   2185,000000045879,2
1115   2000290000000049,186,1115   2186,000000045880,2
1115   2000290000000049,188,1115   2188,000000045881,2
1115   2000290000000049,189,1115   2189,000000045882,2
1115   2000290000000049,193,1115   2193,000000045883,2
1115   2000290000000049,195,1115   2195,000000045884,2
1115   2000290000000049,196,1115   2196,000000045885,2
1115   2000290000000049,197,1115   2197,000000045886,2
1115   2000290000000049,199,1115   2199,000000045887,2
11110  2000610000000092,2,11110  22,000000045989,2
11110  2000610000000092,82,11110  282,000000045990,2
11110  2000610000000092,135,11110  2135,000000045991,2
11110  2000610000000092,193,11110  2193,000000045992,2
11110  2000610000000092,217,11110  2217,000000045993,2
11112  2000610000000065,45,11112  245,000000046009,2
11112  2000610000000065,145,11112  2145,000000046010,2
11112  2000610000000065,162,11112  2162,000000046011,2
11113  2000610000000055,42,11113  242,000000046045,2
11113  2000610000000055,47,11113  247,000000046046,2
11113  2000610000000055,103,11113  2103,000000046047,2
11120  2000750000000041,29,11120  229,000000046064,2
11155  2000610000000064,72,11155  272,000000046083,2
11155  2000610000000064,172,11155  2172,000000046084,2
11155  2000610000000064,184,11155  2184,000000046085,2
11116  2000370000000104,49,11116  249,000000046239,2
11152  2000550000000012,15,11152  215,000000046279,2
1119   2000380000000266,177,1119   2177,000000046765,2
1119   2000380000000266,233,1119   2233,000000046766,2
1119   2000380000000266,254,1119   2254,000000046767,2
1119   2000380000000266,289,1119   2289,000000046768,2
1119   2000380000000266,304,1119   2304,000000046769,2
1119   2000380000000266,454,1119   2454,000000046770,2
1119   2000380000000266,497,1119   2497,000000046771,2
1119   2000380000000266,518,1119   2518,000000046772,2
1119   2000380000000266,548,1119   2548,000000046773,2
1119   2000380000000266,549A,1119   2549A,000000046774,2
1119   2000380000000266,558,1119   2558,000000046775,2
1119   2000380000000266,638,1119   2638,000000046776,2
1119   2000380000000266,666,1119   2666,000000046777,2
1119   2000380000000266,755,1119   2755,000000046778,2
1119   2000380000000266,756,1119   2756,000000046779,2
1119   2000380000000266,834,1119   2834,000000046780,2
1119   2000380000000266,866,1119   2866,000000046781,2
1119   2000380000000266,868,1119   2868,000000046782,2
1119   2000380000000266,1079,1119   21079,000000046783,2
1119   2000380000000266,1152,1119   21152,000000046784,2
1119   2000380000000266,1343,1119   21343,000000046785,2
11118  2000550000000181,101,11118  2101,000000047180,2
11122  2000380000000220,48,11122  248,000000048476,2
11122  2000380000000220,204,11122  2204,000000048477,2
11122  2000380000000220,243,11122  2243,000000048478,2
11122  2000380000000220,277,11122  2277,000000048479,2
11122  2000380000000220,303,11122  2303,000000048480,2
11122  2000380000000220,327,11122  2327,000000048481,2
11122  2000380000000220,345,11122  2345,000000048482,2
11122  2000380000000220,373A,11122  2373A,000000048483,2
11122  2000380000000220,452,11122  2452,000000048484,2
11122  2000380000000220,454,11122  2454,000000048485,2
11122  2000380000000220,455,11122  2455,000000048486,2
11122  2000380000000220,456,11122  2456,000000048487,2
11122  2000380000000220,457,11122  2457,000000048488,2
11122  2000380000000220,458,11122  2458,000000048489,2
11122  2000380000000220,459,11122  2459,000000048490,2
11122  2000380000000220,463,11122  2463,000000048491,2
11122  2000380000000220,478,11122  2478,000000048492,2
11122  2000380000000220,597,11122  2597,000000048493,2
11122  2000380000000220,683,11122  2683,000000048494,2
11122  2000380000000220,690,11122  2690,000000048495,2
11122  2000380000000220,695,11122  2695,000000048496,2
11 39  1000500000000074,14,11 39  114,000000052579,1
11 39  1000500000000074,41,11 39  141,000000052580,1
11 39  1000500000000074,50,11 39  150,000000052581,1
11 39  1000500000000074,122,11 39  1122,000000052582,1
11 39  1000500000000074,263,11 39  1263,000000052583,1
11 39  1000500000000074,266,11 39  1266,000000052584,1
11 29  1000500000000042,30,11 29  130,000000052610,1
11 29  1000500000000042,79,11 29  179,000000052611,1
11 29  1000500000000042,83,11 29  183,000000052612,1
11 29  1000500000000042,90,11 29  190,000000052613,1
11 8   1000500000000052,14,11 8   114,000000052647,1
11 8   1000500000000052,15,11 8   115,000000052648,1
11 8   1000500000000052,16,11 8   116,000000052649,1
11 8   1000500000000052,31,11 8   131,000000052650,1
11 8   1000500000000052,126,11 8   1126,000000052651,1
11 14  1000700000000081,91,11 14  191,000000052696,1
11 14  1000700000000081,231,11 14  1231,000000052697,1
11 14  1000700000000081,239,11 14  1239,000000052698,1
11 14  1000700000000081,252,11 14  1252,000000052699,1
11 36  1000050000000032,20,11 36  120,000000052714,1
11 45  1000050000000018,20,11 45  120,000000052812,1
11 45  1000050000000018,28,11 45  128,000000052813,1
11 25  1000050000000025,5,11 25  15,000000052846,1
11 25  1000050000000025,6,11 25  16,000000052847,1
11 25  1000050000000025,23,11 25  123,000000052848,1
11 25  1000050000000025,33,11 25  133,000000052849,1
11 7   1000430000000054,132,11 7   1132,000000053044,1
11 81  1000430000000065,21,11 81  121,000000053078,1
11 81  1000430000000065,23,11 81  123,000000053079,1
11 81  1000430000000065,142,11 81  1142,000000053080,1
11 27  1000050000000071,4,11 27  14,000000053142,1
11 27  1000050000000071,9,11 27  19,000000053143,1
11 27  1000050000000071,36,11 27  136,000000053144,1
11 27  1000050000000071,37,11 27  137,000000053145,1
11 27  1000050000000071,162,11 27  1162,000000053146,1
11 78  1000610000000170,187,11 78  1187,000000053272,1
11 78  1000610000000170,191,11 78  1191,000000053273,1
11 78  1000610000000170,192,11 78  1192,000000053274,1
11 78  1000610000000170,317,11 78  1317,000000053275,1
11 78  1000610000000170,371,11 78  1371,000000053276,1
11 13  1000430000000057,70,11 13  170,000000053314,1
11 77  1000430000000055,50,11 77  150,000000053343,1
11 71  1000750000000046,142,11 71  1142,000000053371,1
11 71  1000750000000046,180,11 71  1180,000000053372,1
11 34  1000430000000206,328,11 34  1328,000000053541,1
11 34  1000430000000206,331,11 34  1331,000000053542,1
11 34  1000430000000206,573,11 34  1573,000000053543,1
11 21  1000050000000023,201,11 21  1201,000000053557,1
11 21  1000050000000023,231,11 21  1231,000000053558,1
11 62  1000610000000032,324,11 62  1324,000000053575,1
11 62  1000610000000032,335,11 62  1335,000000053576,1
11 82  1000430000000049,7,11 82  17,000000053617,1
11 82  1000430000000049,59,11 82  159,000000053618,1
11 82  1000430000000049,69,11 82  169,000000053619,1
11 82  1000430000000049,92,11 82  192,000000053620,1
11 77  1000430000000055,50,11 77  150,000000054420,1
11 10  1000750000000043,204,11 10  1204,000000054457,1
11 10  1000750000000043,427,11 10  1427,000000054458,1
11 70  1000830000000024,38,11 70  138,000000054507,1
11 15  1000820000000010,58,11 15  158,000000054512,1
11 3   1000550000000057,463,11 3   1463,000000054584,1
11 6   1000050000000073,99,11 6   199,000000054942,1
11 23  2000750000000052,38,11 23  238,000000055152,2
11 26  2000370000000075,3,11 26  23,000000055187,2
11 26  2000370000000075,151,11 26  2151,000000055188,2
11 26  2000370000000075,193,11 26  2193,000000055189,2
11 26  2000370000000075,217,11 26  2217,000000055190,2
11 36  2000550000000025,24,11 36  224,000000055202,2
11 15  2000430000000007,58,11 15  258,000000055368,2
11 71  2000610000000046,22,11 71  222,000000055796,2
11 71  2000610000000046,42,11 71  242,000000055797,2
11 71  2000610000000046,47,11 71  247,000000055798,2
11 71  2000610000000046,50,11 71  250,000000055799,2
11 71  2000610000000046,85,11 71  285,000000055800,2
11 71  2000610000000046,132,11 71  2132,000000055801,2
11 71  2000610000000046,133,11 71  2133,000000055802,2
11 71  2000610000000046,136,11 71  2136,000000055803,2
11 71  2000610000000046,137,11 71  2137,000000055804,2
11 10  2000370000000040,351,11 10  2351,000000055837,2
11 10  2000370000000040,359,11 10  2359,000000055838,2
11 10  2000370000000040,361,11 10  2361,000000055839,2
11 27  2000380000000077,112,11 27  2112,000000055886,2
11 27  2000380000000077,121,11 27  2121,000000055887,2
11 27  2000380000000077,216,11 27  2216,000000055888,2
11 27  2000380000000077,241,11 27  2241,000000055889,2
11 27  2000380000000077,246,11 27  2246,000000055890,2
11 25  2000610000000036,71,11 25  271,000000055904,2
11 3   2000380000000059,793,11 3   2793,000000056043,2
6801   1000380000000014,1,6801   11,000000056386,1
